"pnr","sex","birth_date","death_date","emigration_date"
"31125",1,1953-06-16,2022-06-07,
"31126",1,1939-02-05,2009-11-28,
"31127",1,1962-06-11,,
"31128",0,1946-07-11,2015-02-25,
"31129",0,1941-04-13,2013-02-14,
"31130",1,1954-08-07,,
"31131",1,1933-07-07,2007-04-22,
"31132",0,1956-07-11,2020-10-28,
"31133",0,1932-03-13,2011-05-12,
"31134",0,1931-03-24,2006-01-07,
"31135",1,1967-01-29,,
"31136",0,1949-03-21,,
"31137",0,1954-04-07,,
"31138",1,1966-05-20,,
"31139",0,1964-03-30,,
"31140",0,1966-04-02,,
"31141",1,1961-10-27,,
"31142",1,1957-01-14,,2018-01-21
"31143",0,1943-08-06,2019-03-27,
"31144",1,1948-12-05,2011-11-20,
"31145",0,1956-10-15,2022-01-26,
"31146",1,1947-08-21,2019-02-13,
"31147",1,1946-05-07,2008-02-17,
"31148",0,1937-05-12,2008-04-14,
"31149",1,1961-11-17,,
"31150",1,1936-01-11,2000-12-21,
"31151",0,1957-12-20,,
"31152",0,1954-08-08,,
"31153",1,1933-03-29,2013-07-28,
"31154",1,1963-03-21,,
"31155",0,1967-09-16,,
"31156",0,1948-04-27,2014-05-19,
"31157",0,1947-08-11,,
"31158",1,1966-06-16,,
"31159",0,1952-04-27,2019-09-23,
"31160",0,1934-09-04,2014-10-14,
"31161",0,1963-09-27,,
"31162",1,1963-07-05,,
"31163",1,1939-06-27,2013-06-12,
"31164",0,1966-10-26,,
"31165",0,1962-10-02,,
"31166",1,1956-12-01,2022-10-14,
"31167",0,1955-12-26,,
"31168",1,1933-06-15,2008-10-10,
"31169",1,1943-01-20,2020-01-31,
"31170",0,1966-09-26,,
"31171",0,1969-08-27,,
"31172",0,1955-12-06,,
"31173",1,1941-08-01,,1995-05-20
"31174",0,1951-09-01,2020-01-06,
"31175",1,1967-10-09,,
"31176",0,1950-05-22,,
"31177",1,1934-10-05,1999-07-21,
"31178",0,1963-04-05,,
"31179",0,1931-03-25,1998-08-28,
"31180",0,1941-08-28,2011-11-08,
"31181",0,1930-06-12,2007-09-13,
"31182",1,1946-04-04,2021-06-04,
"31183",1,1943-12-16,2016-01-26,
"31184",0,1954-07-13,2022-09-11,
"31185",0,1940-05-16,2014-05-16,
"31186",1,1939-11-07,2011-03-28,
"31187",0,1936-03-18,2007-12-06,
"31188",0,1938-07-30,2019-02-02,
"31189",1,1935-10-16,2004-08-27,
"31190",0,1939-04-25,2008-05-18,
"31191",1,1961-09-22,,
"31192",1,1937-11-30,2005-12-18,
"31193",0,1961-09-13,,
"31194",1,1945-07-20,2009-09-26,
"31195",1,1964-03-20,,
"31196",0,1961-05-17,,
"31197",1,1956-09-01,2021-03-20,
"31198",0,1942-07-06,2013-03-19,
"31199",1,1968-05-05,,
"31200",0,1953-04-28,,
"31201",1,1952-10-30,,
"31202",0,1968-08-29,,
"31203",1,1949-02-28,,
"31204",0,1938-07-09,2012-12-13,
"31205",1,1944-03-05,2019-03-24,
"31206",1,1954-10-24,,
"31207",0,1939-07-11,2008-03-30,
"31208",1,1941-10-15,2013-04-28,
"31209",0,1967-04-18,,
"31210",1,1935-03-25,2001-06-18,
"31211",1,1959-09-18,,
"31212",1,1947-12-05,2019-11-27,
"31213",0,1945-06-26,2014-04-18,
"31214",0,1930-12-10,1998-01-18,
"31215",0,1960-03-17,,
"31216",1,1944-10-15,2015-10-31,
"31217",1,1949-12-17,2022-02-23,
"31218",1,1931-05-16,2005-04-27,
"31219",1,1950-09-16,2017-03-14,
"31220",1,1956-04-27,2015-06-27,
"31221",0,1938-01-25,2013-04-14,
"31222",1,1940-11-06,2015-02-27,
"31223",0,1939-04-15,2004-09-02,
"31224",1,1937-06-29,2002-07-15,
"31225",0,1950-12-23,,
"31226",1,1930-08-11,1996-08-12,
"31227",0,1953-05-21,,
"31228",1,1952-08-21,2018-07-16,
"31229",1,1949-11-08,2013-04-27,
"31230",0,1940-09-10,2003-09-13,
"31231",0,1962-10-07,,
"31232",0,1935-07-07,2005-09-13,
"31233",1,1946-06-03,2008-12-04,
"31234",0,1957-12-07,,
"31235",1,1937-05-11,1998-12-09,
"31236",0,1939-11-28,2011-05-05,
"31237",0,1964-08-14,,
"31238",1,1953-06-22,,
"31239",1,1956-02-26,,
"31240",1,1940-02-14,2016-03-15,
"31241",1,1968-04-11,,
"31242",0,1930-07-15,2000-03-26,
"31243",1,1962-12-03,,
"31244",0,1932-04-07,2004-08-25,
"31245",0,1950-01-07,,
"31246",0,1941-11-26,2008-05-16,
"31247",0,1956-04-29,2022-08-19,
"31248",0,1945-05-14,2019-01-18,
"31249",1,1931-08-25,2013-01-23,
"31250",1,1949-12-21,,
"31251",1,1938-04-29,2011-10-19,
"31252",0,1965-02-01,,
"31253",0,1938-08-27,,
"31254",1,1937-05-15,2009-01-11,
"31255",1,1953-01-05,,
"31256",1,1951-01-10,2017-08-22,
"31257",0,1957-11-05,,
"31258",0,1953-04-22,,
"31259",0,1951-03-27,,
"31260",0,1930-08-04,1995-06-12,
"31261",1,1951-04-13,2020-09-04,
"31262",1,1947-08-31,2019-01-03,
"31263",0,1967-12-16,,
"31264",0,1932-11-14,2002-02-25,
"31265",1,1937-01-27,2009-10-04,
"31266",0,1934-06-16,2003-09-24,
"31267",0,1934-06-13,2007-06-01,
"31268",1,1932-11-02,1999-03-22,
"31269",1,1955-11-11,2020-02-17,
"31270",1,1966-09-30,,
"31271",0,1967-03-04,,
"31272",1,1930-01-26,2005-09-20,
"31273",1,1931-02-05,2003-03-13,
"31274",1,1943-02-13,2013-09-29,
"31275",0,1954-09-17,,
"31276",0,1945-01-01,2011-05-06,
"31277",1,1957-07-24,,
"31278",1,1969-02-21,,
"31279",1,1969-01-14,,
"31280",0,1944-09-28,2017-12-11,
"31281",1,1933-07-27,2007-03-14,
"31282",1,1935-12-18,1996-01-27,
"31283",0,1930-12-20,2007-03-09,
"31284",0,1941-08-29,2011-12-28,
"31285",0,1947-04-10,2016-02-20,
"31286",0,1957-02-23,,
"31287",0,1939-10-08,2010-09-30,
"31288",0,1965-07-07,,
"31289",0,1957-11-18,,
"31290",0,1962-02-27,,
"31291",0,1946-12-28,,
"31292",0,1946-12-05,2012-02-21,
"31293",0,1959-09-09,2019-06-14,
"31294",0,1932-08-02,2008-04-20,
"31295",0,1968-04-24,,
"31296",1,1941-10-02,2012-12-30,
"31297",0,1939-12-15,2010-06-07,
"31298",1,1937-06-11,2005-01-25,
"31299",0,1956-11-07,,
"31300",0,1946-06-21,2020-02-25,
"31301",1,1931-01-12,2005-04-24,
"31302",1,1966-09-08,,
"31303",1,1964-08-03,,
"31304",0,1963-02-07,,
"31305",0,1933-03-01,2013-12-13,
"31306",0,1966-08-02,,
"31307",0,1966-07-14,,
"31308",1,1936-04-23,2008-06-24,
"31309",0,1939-07-28,2005-03-23,
"31310",1,1930-12-29,2000-11-07,
"31311",0,1931-01-03,2006-03-25,
"31312",1,1937-08-01,2003-01-29,
"31313",1,1955-08-28,,
"31314",0,1952-02-05,2019-09-10,
"31315",0,1939-02-23,2011-11-09,
"31316",0,1945-01-02,2020-12-01,
"31317",1,1969-10-06,,
"31318",0,1941-10-04,2018-04-11,
"31319",0,1947-02-19,2016-05-04,
"31320",0,1968-05-12,,
"31321",1,1947-04-19,2013-12-01,
"31322",0,1948-01-25,,
"31323",0,1951-08-08,,
"31324",0,1967-05-04,,
"31325",1,1952-05-30,,
"31326",0,1953-09-04,,
"31327",1,1951-02-12,2020-03-06,
"31328",0,1937-01-07,2004-10-09,
"31329",1,1952-10-26,2021-04-13,
"31330",1,1963-08-31,,
"31331",0,1945-02-01,,
"31332",0,1962-07-23,,
"31333",1,1943-09-06,2012-03-01,
"31334",1,1939-02-13,2002-01-11,
"31335",0,1965-10-13,,
"31336",1,1952-01-29,2020-04-12,
"31337",0,1965-09-25,,
"31338",0,1945-02-06,2019-11-20,
"31339",0,1937-06-06,2002-03-18,
"31340",1,1953-07-26,,
"31341",0,1952-04-03,2020-11-01,
"31342",0,1947-03-21,,
"31343",0,1930-03-05,2006-07-25,
"31344",1,1958-12-25,,
"31345",1,1944-06-19,2005-12-10,
"31346",1,1944-06-04,,
"31347",0,1960-12-03,,
"31348",0,1953-10-13,,
"31349",0,1958-08-20,,
"31350",1,1962-09-05,,
"31351",0,1947-03-05,2020-10-31,
"31352",1,1955-01-29,2016-06-23,
"31353",0,1954-01-04,2022-02-23,
"31354",0,1964-12-31,,
"31355",0,1959-10-14,,
"31356",0,1956-06-16,2021-12-14,
"31357",0,1952-05-02,,
"31358",0,1938-03-28,2009-12-02,
"31359",0,1953-01-14,,
"31360",0,1945-06-20,2020-11-21,
"31361",0,1930-07-15,2012-12-01,
"31362",0,1965-03-12,,
"31363",1,1961-04-10,,
"31364",1,1937-08-07,2004-02-21,
"31365",1,1946-11-19,2014-10-26,
"31366",0,1944-02-19,2016-06-06,
"31367",0,1945-07-07,2012-05-10,
"31368",1,1949-10-03,2014-03-06,
"31369",1,1939-08-12,2008-08-29,
"31370",0,1964-04-18,,
"31371",1,1956-07-15,,
"31372",1,1965-03-25,,
"31373",0,1935-02-05,2014-10-04,
"31374",0,1965-12-02,,
"31375",1,1955-12-29,,
"31376",0,1948-12-23,,
"31377",1,1967-02-24,,
"31378",0,1954-09-11,2019-03-04,
"31379",0,1950-03-01,2020-06-10,
"31380",0,1937-05-26,2016-12-10,
"31381",1,1947-12-27,2011-01-08,
"31382",0,1961-11-12,,
"31383",1,1962-01-07,,
"31384",0,1964-10-21,,
"31385",0,1969-04-29,,
"31386",1,1966-05-25,,
"31387",0,1968-08-18,,
"31388",0,1955-07-10,,
"31389",0,1934-09-03,2007-01-26,
"31390",1,1962-07-16,,
"31391",0,1946-05-03,2017-09-15,
"31392",1,1966-05-05,,
"31393",0,1960-01-17,,
"31394",0,1938-07-27,2006-02-22,
"31395",0,1939-01-13,2003-06-08,
"31396",1,1958-11-14,,
"31397",0,1931-04-26,2009-03-27,
"31398",0,1947-10-13,,
"31399",0,1934-12-31,2002-12-12,
"31400",0,1968-08-03,,
"31401",0,1961-11-08,,
"31402",1,1963-11-28,,
"31403",1,1962-12-06,,
"31404",0,1943-08-18,2009-06-19,
"31405",1,1954-08-20,,
"31406",0,1939-09-15,2008-06-02,
"31407",0,1944-11-08,2017-02-23,
"31408",1,1947-07-23,2013-05-03,
"31409",1,1947-03-20,2011-09-29,
"31410",0,1965-01-26,,
"31411",1,1951-08-25,,
"31412",0,1963-06-25,,
"31413",1,1954-06-25,,
"31414",0,1941-06-21,2015-05-21,
"31415",0,1948-09-13,,
"31416",0,1969-09-02,,
"31417",1,1938-01-12,2001-05-25,
"31418",0,1949-06-06,2020-12-15,
"31419",0,1932-04-27,2002-12-05,
"31420",1,1939-02-24,2008-12-03,
"31421",0,1967-05-17,,
"31422",1,1940-03-10,2015-01-03,
"31423",1,1948-08-11,,
"31424",0,1931-02-05,2005-12-02,
"31425",0,1935-04-05,2004-07-14,
"31426",0,1961-10-09,,
"31427",1,1968-01-10,,
"31428",1,1948-08-14,2013-10-04,
"31429",0,1938-04-28,2017-02-17,
"31430",1,1943-05-04,2022-09-09,
"31431",0,1941-02-11,2006-07-22,
"31432",0,1940-07-26,2012-02-17,
"31433",0,1956-11-05,,
"31434",0,1963-06-20,,
"31435",1,1962-04-21,,
"31436",0,1952-10-12,2022-01-22,
"31437",1,1932-10-04,2007-05-18,
"31438",0,1936-11-02,2006-06-03,
"31439",0,1951-03-22,2014-09-09,
"31440",1,1957-06-08,,
"31441",0,1955-08-21,,
"31442",1,1948-03-24,2018-11-01,
"31443",1,1936-05-01,2014-05-26,
"31444",1,1949-11-05,2016-06-05,
"31445",0,1950-02-02,2018-04-09,
"31446",0,1945-11-17,2015-02-23,
"31447",1,1965-10-17,,
"31448",1,1933-09-22,2003-08-15,
"31449",0,1963-02-13,,
"31450",1,1930-05-06,2010-01-10,
"31451",1,1947-06-16,2017-07-08,
"31452",0,1944-02-11,2018-02-03,
"31453",1,1953-06-27,2017-06-16,
"31454",1,1963-08-24,,
"31455",1,1952-05-16,2018-11-09,
"31456",0,1942-04-14,,
"31457",1,1935-07-13,2007-03-13,
"31458",0,1938-10-07,2017-03-24,
"31459",1,1933-06-30,1998-11-06,
"31460",0,1933-02-06,2007-11-05,
"31461",0,1955-03-18,,
"31462",0,1947-10-16,2021-11-06,
"31463",1,1947-04-30,2018-03-28,
"31464",0,1943-09-06,2009-04-25,
"31465",1,1932-09-30,2004-09-05,
"31466",0,1959-12-14,,
"31467",1,1949-09-29,2022-07-15,
"31468",0,1943-11-29,2019-09-30,
"31469",0,1961-09-24,2022-10-25,
"31470",1,1962-03-05,,
"31471",1,1969-06-27,,
"31472",0,1934-03-23,1998-09-22,
"31473",1,1941-04-15,2015-10-29,
"31474",0,1933-02-02,2006-08-31,
"31475",1,1959-09-04,,
"31476",0,1957-07-19,,
"31477",0,1967-01-15,,
"31478",0,1961-06-30,,
"31479",1,1945-12-09,2018-08-23,
"31480",1,1935-02-28,1998-12-08,
"31481",0,1958-02-20,,
"31482",1,1953-04-06,,
"31483",1,1951-02-17,2022-05-25,
"31484",1,1964-07-22,,
"31485",1,1936-09-18,2004-08-01,
"31486",1,1953-03-28,2020-11-13,
"31487",1,1960-11-24,,
"31488",0,1954-06-09,2021-10-16,
"31489",1,1948-10-09,,
"31490",0,1964-04-17,,
"31491",1,1935-03-04,2010-06-01,
"31492",1,1963-04-29,,
"31493",0,1956-07-27,,
"31494",1,1952-12-02,,
"31495",0,1964-10-27,,
"31496",0,1946-08-02,2018-05-14,
"31497",0,1957-01-15,,
"31498",1,1946-03-29,2015-10-02,
"31499",0,1943-11-18,,
"31500",1,1967-10-21,,
"31501",1,1935-11-28,1999-02-13,
"31502",0,1943-02-13,2021-02-26,
"31503",0,1943-12-06,2013-11-03,
"31504",0,1935-07-31,2006-04-16,
"31505",0,1943-12-16,2020-02-21,
"31506",0,1942-10-25,2016-01-04,
"31507",1,1942-08-15,2008-05-22,
"31508",1,1932-08-11,2005-02-04,
"31509",0,1946-04-06,2021-11-18,
"31510",1,1941-10-07,2013-09-04,
"31511",1,1940-02-01,2006-07-09,
"31512",0,1949-05-22,2016-03-29,
"31513",0,1933-06-28,2008-10-06,
"31514",0,1959-08-28,,
"31515",1,1949-12-02,2020-11-15,
"31516",0,1938-03-22,2007-09-27,
"31517",0,1967-05-30,,
"31518",0,1946-06-27,2011-07-30,
"31519",1,1946-04-24,2013-05-28,
"31520",0,1933-05-11,2009-06-18,
"31521",1,1942-07-27,2007-04-15,
"31522",1,1943-08-07,2009-01-14,
"31523",1,1963-08-28,2017-12-25,
"31524",1,1968-10-25,,
"31525",0,1962-10-29,,
"31526",1,1961-06-14,,
"31527",1,1941-07-13,2016-12-18,
"31528",0,1969-11-30,,
"31529",1,1965-08-04,,
"31530",0,1959-11-18,,
"31531",1,1943-03-19,2020-07-30,
"31532",1,1959-06-13,2022-01-19,
"31533",0,1968-09-01,,
"31534",1,1948-01-11,2014-07-20,
"31535",1,1967-08-17,,
"31536",0,1956-05-13,,
"31537",0,1940-06-15,2015-03-23,
"31538",1,1956-01-29,2019-05-22,
"31539",1,1947-09-26,2013-05-23,
"31540",0,1945-07-26,2022-05-24,
"31541",0,1941-03-10,2018-01-12,
"31542",1,1952-08-17,,
"31543",1,1936-10-28,2016-03-02,
"31544",0,1965-05-04,,
"31545",0,1939-02-06,2010-04-01,
"31546",1,1960-06-18,,
"31547",0,1933-12-02,2003-05-07,
"31548",1,1950-09-22,2021-08-04,
"31549",1,1965-08-25,,
"31550",0,1956-01-27,,
"31551",1,1948-05-01,2018-05-17,
"31552",1,1966-05-28,,
"31553",0,1950-09-12,2020-05-25,
"31554",0,1939-04-21,2005-04-17,
"31555",0,1946-01-14,2013-04-25,
"31556",0,1959-02-10,,
"31557",0,1934-07-21,2007-02-05,
"31558",0,1936-11-26,1999-11-15,
"31559",0,1963-07-08,,
"31560",0,1936-06-20,2001-04-18,
"31561",1,1958-12-31,,
"31562",0,1964-07-06,,
"31563",1,1936-04-12,2007-06-06,
"31564",0,1946-01-15,,
"31565",0,1949-04-22,,
"31566",1,1942-12-05,2011-08-07,
"31567",1,1949-11-03,2015-10-13,
"31568",1,1944-05-27,2011-11-16,
"31569",1,1956-08-24,,
"31570",0,1948-01-31,2020-04-09,
"31571",0,1946-06-13,2022-07-05,
"31572",1,1949-05-25,2022-04-16,
"31573",0,1961-03-15,,
"31574",1,1949-12-27,2017-02-15,
"31575",0,1949-11-15,2017-06-24,
"31576",0,1938-09-04,2008-03-19,
"31577",0,1931-10-17,2003-07-03,
"31578",1,1947-06-06,2011-02-07,
"31579",0,1959-11-14,,
"31580",1,1965-08-23,,
"31581",1,1968-05-30,,
"31582",1,1950-03-10,,
"31583",0,1944-10-02,2019-04-20,
"31584",0,1965-05-13,,
"31585",0,1946-11-08,2017-04-25,
"31586",0,1961-08-14,,
"31587",1,1940-07-06,2014-06-10,
"31588",1,1951-11-14,2018-12-22,
"31589",1,1960-07-10,,
"31590",1,1954-05-16,,
"31591",0,1948-01-10,2008-11-28,
"31592",1,1962-03-12,,
"31593",1,1931-09-01,2002-12-31,
"31594",0,1932-02-21,2001-10-08,
"31595",0,1948-06-17,,
"31596",1,1959-12-17,,
"31597",0,1966-06-05,,
"31598",1,1937-10-26,1998-06-28,
"31599",0,1951-12-11,,
"31600",0,1935-12-04,2010-06-20,
"31601",0,1957-07-22,,
"31602",0,1969-12-05,,
"31603",1,1963-08-22,,
"31604",1,1933-12-02,2001-10-23,
"31605",0,1956-09-05,,
"31606",0,1931-06-21,2006-03-21,
"31607",0,1945-08-19,,
"31608",1,1968-10-21,,
"31609",0,1967-12-19,,
"31610",0,1936-09-09,2003-08-13,
"31611",1,1942-01-01,2015-12-13,
"31612",0,1952-12-25,,
"31613",0,1932-02-13,2002-02-25,
"31614",0,1939-07-29,2014-08-03,
"31615",0,1952-05-14,,
"31616",0,1966-07-12,,
"31617",0,1967-04-17,,
"31618",0,1942-02-10,2003-06-23,
"31619",0,1964-04-21,,
"31620",1,1955-08-23,,
"31621",0,1943-11-21,2009-09-30,
"31622",1,1949-11-02,2018-05-06,
"31623",1,1957-04-26,2017-01-23,
"31624",0,1935-03-28,2004-03-18,
"31625",1,1937-03-07,2006-09-19,
"31626",0,1961-04-06,,
"31627",0,1937-12-08,2006-08-16,
"31628",0,1961-03-30,,
"31629",1,1943-12-18,,
"31630",0,1948-12-31,2016-05-28,
"31631",1,1941-11-28,2017-03-02,
"31632",1,1949-05-14,2022-02-13,
"31633",1,1932-09-20,2008-06-13,
"31634",0,1967-08-21,,
"31635",0,1961-11-02,,
"31636",0,1969-11-11,,
"31637",0,1954-07-27,2021-10-13,
"31638",0,1960-06-20,,
"31639",0,1930-04-14,1997-04-10,
"31640",1,1931-11-15,2011-12-30,
"31641",1,1956-03-28,2021-11-24,
"31642",1,1962-04-22,,
"31643",0,1930-04-04,2007-06-07,
"31644",0,1965-11-26,,
"31645",0,1934-10-08,2015-06-29,
"31646",0,1951-07-16,2020-10-31,
"31647",1,1935-01-07,1996-11-05,
"31648",0,1968-06-14,,
"31649",1,1959-09-14,,
"31650",0,1937-11-07,2007-10-19,
"31651",0,1933-01-12,2016-12-19,
"31652",0,1932-01-25,2000-03-20,
"31653",0,1955-07-05,2022-08-28,
"31654",1,1939-10-28,,
"31655",0,1948-07-22,2015-05-31,
"31656",1,1941-12-08,2011-07-22,
"31657",0,1949-04-19,,2012-02-20
"31658",0,1954-01-02,2015-06-04,
"31659",0,1933-01-26,1998-09-18,
"31660",0,1936-04-13,2012-01-09,
"31661",0,1956-11-24,,
"31662",1,1938-07-09,2016-02-28,
"31663",1,1945-06-05,2015-07-19,
"31664",0,1955-04-07,2021-08-30,
"31665",0,1940-02-18,2006-10-12,
"31666",1,1933-07-25,2001-09-11,
"31667",1,1930-10-08,2003-12-28,
"31668",1,1937-09-17,2011-12-13,
"31669",0,1932-08-24,2003-12-04,
"31670",0,1966-09-24,,
"31671",0,1953-04-17,2019-03-21,
"31672",0,1964-06-09,,
"31673",1,1953-04-24,2021-09-17,
"31674",1,1940-05-19,2008-06-01,
"31675",0,1948-04-24,2017-04-05,
"31676",0,1958-02-15,,2018-05-23
"31677",1,1939-06-26,2002-11-06,
"31678",1,1933-07-14,1995-04-20,
"31679",0,1955-05-13,2017-04-01,
"31680",0,1935-08-21,2006-11-06,
"31681",1,1947-03-11,2020-04-29,
"31682",0,1935-12-23,2003-02-10,
"31683",0,1953-12-12,2022-11-09,
"31684",1,1943-12-13,2016-07-02,
"31685",0,1958-11-04,,
"31686",1,1969-04-30,,
"31687",1,1933-11-03,2005-01-27,
"31688",0,1964-09-12,,
"31689",0,1959-05-15,,
"31690",1,1957-05-05,2020-03-01,
"31691",0,1933-04-05,2007-11-25,
"31692",1,1968-10-28,,
"31693",0,1939-02-07,2016-11-06,
"31694",1,1964-05-29,,
"31695",1,1966-09-03,,
"31696",1,1937-03-27,2008-04-02,
"31697",1,1935-05-21,2000-05-14,
"31698",0,1952-04-17,2019-04-12,
"31699",0,1946-12-14,2021-02-26,
"31700",1,1946-11-12,2010-10-12,
"31701",0,1968-06-30,,
"31702",0,1944-10-11,2016-07-19,
"31703",0,1950-08-18,2011-09-02,
"31704",0,1936-07-21,2003-09-19,
"31705",0,1946-07-19,2010-02-06,
"31706",0,1967-11-18,,
"31707",1,1946-08-04,2017-04-29,
"31708",0,1968-08-16,,
"31709",1,1938-11-26,2001-11-21,
"31710",1,1944-08-09,2015-03-02,
"31711",1,1965-06-22,,
"31712",1,1947-03-21,,
"31713",0,1945-07-31,2014-02-27,
"31714",1,1966-12-25,2018-06-21,
"31715",1,1955-01-23,2021-12-15,
"31716",0,1940-05-31,2012-12-16,
"31717",1,1947-04-04,2018-11-14,
"31718",0,1945-08-07,,
"31719",0,1935-01-24,2000-04-14,
"31720",0,1937-05-15,2002-05-05,
"31721",1,1950-10-25,2019-11-01,
"31722",0,1936-02-26,2012-04-01,
"31723",1,1965-02-22,,
"31724",1,1960-10-05,,
"31725",0,1966-09-06,,
"31726",0,1932-05-10,1998-08-06,
"31727",0,1957-03-27,,
"31728",0,1947-12-04,2013-08-22,
"31729",0,1954-11-14,,
"31730",1,1932-12-09,2011-01-09,
"31731",0,1934-07-22,2010-08-11,
"31732",0,1967-06-05,,
"31733",0,1966-09-06,,
"31734",0,1962-01-31,,
"31735",0,1948-04-02,2021-04-19,
"31736",1,1934-05-14,1996-08-01,
"31737",0,1968-01-11,,
"31738",1,1934-06-18,2003-03-05,
"31739",1,1958-06-16,,
"31740",1,1944-11-20,2016-07-25,
"31741",0,1936-06-02,2007-06-26,
"31742",1,1940-03-05,2010-10-28,
"31743",0,1931-09-28,2007-05-02,
"31744",1,1960-04-14,,
"31745",1,1935-10-29,2005-09-02,
"31746",0,1956-05-16,,
"31747",1,1933-06-29,2004-07-12,
"31748",0,1950-05-20,,
"31749",1,1932-12-30,2016-05-27,
"31750",0,1948-12-15,,
"31751",0,1966-03-29,,
"31752",0,1933-11-09,2000-07-06,
"31753",0,1934-09-15,2000-10-21,
"31754",0,1943-05-13,2015-04-09,
"31755",0,1941-08-18,2019-01-22,
"31756",0,1957-04-17,,
"31757",0,1946-02-23,,
"31758",1,1946-08-13,2005-02-08,
"31759",1,1951-02-14,,
"31760",0,1964-09-26,,
"31761",1,1933-01-30,2000-06-22,
"31762",1,1951-05-14,2018-01-10,
"31763",1,1954-12-23,2020-11-13,
"31764",0,1944-09-05,2015-02-20,
"31765",1,1939-10-30,2004-05-07,
"31766",1,1961-04-18,,
"31767",0,1932-07-06,2010-10-04,
"31768",0,1944-01-01,2012-02-18,
"31769",1,1956-03-11,,
"31770",0,1969-12-13,,
"31771",1,1959-04-15,,
"31772",1,1959-04-02,2022-11-20,
"31773",0,1963-05-30,,
"31774",0,1937-06-19,2008-03-21,
"31775",0,1969-06-09,,
"31776",1,1944-01-02,2018-11-30,
"31777",1,1933-01-04,2005-06-01,
"31778",1,1963-06-28,,
"31779",0,1931-06-05,2000-09-02,
"31780",1,1953-09-20,2019-06-10,
"31781",1,1939-09-17,2013-07-24,
"31782",1,1939-07-12,2005-02-08,
"31783",0,1946-12-03,2011-11-27,
"31784",1,1936-01-18,2002-04-22,
"31785",1,1948-03-18,2013-11-06,
"31786",1,1960-05-15,,
"31787",0,1954-03-26,,
"31788",0,1963-08-01,,
"31789",0,1967-04-27,,
"31790",0,1963-10-12,,
"31791",0,1953-06-14,2022-05-02,
"31792",0,1938-08-30,2018-05-28,
"31793",0,1949-12-13,,
"31794",0,1943-01-17,2016-09-21,
"31795",1,1959-10-30,,
"31796",0,1961-06-30,,
"31797",1,1961-05-13,,
"31798",0,1950-01-14,,
"31799",1,1935-12-27,2007-01-22,
"31800",0,1942-04-10,2011-06-10,
"31801",0,1949-05-04,2020-07-02,
"31802",0,1961-07-14,,
"31803",1,1958-01-13,,
"31804",0,1956-11-04,,
"31805",0,1947-03-25,2003-08-13,
"31806",1,1956-09-06,,
"31807",1,1931-12-11,1995-01-31,
"31808",0,1933-03-28,2012-05-12,
"31809",0,1939-07-05,2009-11-16,
"31810",0,1961-12-12,,
"31811",1,1966-06-25,,
"31812",0,1955-06-05,,
"31813",1,1958-02-01,,
"31814",0,1940-01-16,2007-04-03,
"31815",1,1942-04-06,2003-10-25,
"31816",1,1949-02-12,,
"31817",0,1941-02-19,2010-07-18,
"31818",0,1947-11-13,2016-01-25,
"31819",1,1956-04-10,,
"31820",1,1938-03-17,2011-04-23,
"31821",0,1952-05-24,2020-03-01,
"31822",1,1935-03-06,2011-05-16,
"31823",0,1958-05-28,,
"31824",1,1943-05-02,2009-05-01,
"31825",1,1930-12-20,1997-04-15,
"31826",0,1962-11-05,,
"31827",1,1939-09-21,2001-09-03,
"31828",1,1949-02-22,2015-04-25,
"31829",1,1965-05-13,,
"31830",1,1935-03-06,1996-06-06,
"31831",1,1956-07-07,,
"31832",0,1955-08-19,,
"31833",0,1967-03-02,,
"31834",1,1939-08-30,2007-01-12,
"31835",0,1939-07-24,2000-03-04,
"31836",1,1963-12-18,,
"31837",0,1955-11-23,,
"31838",1,1965-08-12,,
"31839",1,1937-06-04,2004-03-14,
"31840",1,1966-08-03,,
"31841",0,1944-06-30,2008-03-25,
"31842",1,1945-12-28,2011-04-11,
"31843",0,1931-12-18,2009-09-17,
"31844",0,1963-04-27,,
"31845",0,1945-09-27,2016-08-12,
"31846",1,1948-08-29,2019-07-27,
"31847",1,1932-12-27,2004-08-23,
"31848",0,1936-07-31,2001-06-30,
"31849",0,1965-05-08,,
"31850",0,1930-12-09,1999-07-05,
"31851",0,1954-04-09,,
"31852",0,1958-05-06,2015-04-03,
"31853",0,1964-06-30,,
"31854",0,1945-12-06,,
"31855",0,1953-03-12,,
"31856",1,1949-01-31,2017-10-15,
"31857",0,1934-04-24,2003-06-25,
"31858",1,1942-08-23,2009-03-17,
"31859",0,1936-09-09,1998-01-10,
"31860",0,1945-03-11,2008-12-19,
"31861",0,1965-08-13,,
"31862",1,1956-08-31,,
"31863",1,1935-02-22,1999-05-24,
"31864",1,1942-04-08,2009-04-22,
"31865",0,1932-06-06,2000-12-26,
"31866",1,1950-03-23,2009-04-16,
"31867",0,1941-11-12,2011-07-09,
"31868",0,1945-02-02,2015-02-06,
"31869",1,1968-03-25,,
"31870",1,1948-12-16,2022-04-26,
"31871",1,1937-04-22,2007-01-20,
"31872",0,1930-12-01,2015-06-05,
"31873",1,1966-03-02,,
"31874",0,1957-06-10,,
"31875",1,1939-10-30,2015-07-09,
"31876",0,1934-08-04,2001-05-24,
"31877",0,1961-10-30,,
"31878",0,1954-08-06,,
"31879",0,1960-12-22,,
